FLY_GENE1	FLY_GENE2	REFERENCE	DATE_LAST_UPDATED	DATA_VERSION	REFERENCEURL	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0260945	FBgn0021796	"FBrf0230187, FBrf0229722, FBrf0180117"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0230187, FBrf0229722, FBrf0180117"	Atg1	Tor	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0035850	FBrf0208921	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208921	Atg1	Atg18a	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0041191	FBrf0194462	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0194462	Atg1	Rheb	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0036896	FBrf0208921	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208921	Atg1	wnd	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0052672	FBrf0194462	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0194462	Atg1	Atg8a	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0034646	FBrf0216253	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0216253	Atg1	Rae1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0030600	"FBrf0208921, FBrf0208921"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208921, FBrf0208921"	Atg1	hiw	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0261108	FBrf0208115	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208115	Atg1	Atg13	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0038197	FBrf0215395	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0215395	Atg1	foxo	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0030600	"FBrf0208921, FBrf0208921"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0208921, FBrf0208921"	Atg1	hiw	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0000229	FBrf0208921	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208921	Atg1	bsk	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0004101	FBrf0203068	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0203068	Atg1	bs	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0003256	FBrf0206580	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0206580	Atg1	rl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0005198	FBrf0194462	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0194462	Atg1	gig	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0000546	FBrf0203068	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0203068	Atg1	EcR	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0260635	FBrf0208086	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208086	Atg1	Diap1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0027655	FBrf0227668	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0227668	Atg1	htt	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0283472	FBrf0201708	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201708	Atg1	S6k	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0259678	FBrf0213047	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0213047	Atg1	sqa	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0026404	FBrf0223015	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0223015	Atg1	Dronc	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0036813	FBrf0208086	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208086	Atg1	Atg3	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0026379	FBrf0218812	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0218812	Atg1	Pten	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0041789	FBrf0203068	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0203068	Atg1	Pax	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0021796	"FBrf0230187, FBrf0229722, FBrf0180117"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0230187, FBrf0229722, FBrf0180117"	Atg1	Tor	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0037363	FBrf0222357	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222357	Atg1	Atg17	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0263456	FBrf0208921	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208921	Atg1	nwk	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260945	FBgn0036255	FBrf0200408	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0200408	Atg1	Atg12	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260959	FBgn0019686	FBrf0200519	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0200519	MCPH1	lok	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260960	FBgn0030674	FBrf0229528	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229528	Baldspot	CG8184	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260960	FBgn0029870	FBrf0229528	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229528	Baldspot	Marf	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260960	FBgn0037248	FBrf0229528	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229528	Baldspot	srl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260962	FBgn0037980	FBrf0232014	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0232014	pic	DCAF12	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260962	FBgn0005198	FBrf0204363	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0204363	pic	gig	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0260970	FBgn0033785	FBrf0233094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0233094	Ubr3	Sans	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260970	FBgn0039709	FBrf0233094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0233094	Ubr3	Cad99C	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0260970	FBgn0000317	FBrf0233094	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0233094	Ubr3	ck	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0041171	"FBrf0179346, FBrf0193047, FBrf0223386, FBrf0223386"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0179346, FBrf0193047, FBrf0223386, FBrf0223386"	Myc	ago	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0260635	FBrf0229443	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229443	Myc	Diap1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0040075	FBrf0188250	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0188250	Myc	rept	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0039904	"FBrf0212501, FBrf0212501"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0212501, FBrf0212501"	Myc	Hcf	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003567	FBrf0020044	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0020044	Myc	su(Hw)	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0261823	FBrf0193047	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0193047	Myc	Asx	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0039214	"FBrf0223386, FBrf0223386"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0223386, FBrf0223386"	Myc	puf	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0037327	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	PEK	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003231	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	ref(2)P	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0026562	"FBrf0212084, FBrf0212084"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0212084, FBrf0212084"	Myc	SPARC	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0020388	"FBrf0193047, FBrf0212501"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0193047, FBrf0212501"	Myc	Gcn5	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003411	FBrf0212913	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0212913	Myc	sisA	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0015277	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	Pi3K59F	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0011763	FBrf0174447	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0174447	Myc	Dp	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0004510	FBrf0208776	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0208776	Myc	Ets97D	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0017578	"FBrf0206679, FBrf0208289"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0206679, FBrf0208289"	Myc	Max	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0262975	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	cnc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0263510	FBrf0237012	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0237012	Myc	nclb	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0011202	FBrf0229443	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229443	Myc	dia	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0261602	FBrf0206163	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0206163	Myc	RpL8	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0086687	FBrf0221712	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221712	Myc	Desat1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0011715	FBrf0193047	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0193047	Myc	Snr1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003716	FBrf0174445	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0174445	Myc	tkv	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0039214	"FBrf0223386, FBrf0223386"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0223386, FBrf0223386"	Myc	puf	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003514	FBrf0229443	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229443	Myc	sqh	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0028577	"FBrf0174559, FBrf0174559"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0174559, FBrf0174559"	Myc	hfp	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0000490	FBrf0174445	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0174445	Myc	dpp	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0004170	FBrf0212913	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0212913	Myc	sc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0034970	FBrf0216584	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0216584	Myc	yki	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0044048	FBrf0221712	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221712	Myc	Ilp5	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003391	FBrf0229443	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0229443	Myc	shg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0039044	FBrf0224356	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0224356	Myc	p53	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0001179	FBrf0228697	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0228697	Myc	hay	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0039904	"FBrf0212501, FBrf0212501"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0212501, FBrf0212501"	Myc	Hcf	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0028577	"FBrf0174559, FBrf0174559"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0174559, FBrf0174559"	Myc	hfp	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0243512	FBrf0174445	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0174445	Myc	puc	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0260945	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	Atg1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0000212	FBrf0193047	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0193047	Myc	brm	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0261722	FBrf0211273	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0211273	Myc	fwe	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0052672	FBrf0222430	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0222430	Myc	Atg8a	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0026562	"FBrf0212084, FBrf0212084"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0212084, FBrf0212084"	Myc	SPARC	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0014010	FBrf0174445	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0174445	Myc	Rab5	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0262656	FBgn0003278	FBrf0184182	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184182	Myc	RpI135	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041604	FBgn0284084	"FBrf0210906, FBrf0131247"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0210906, FBrf0131247"	dlp	wg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041604	FBgn0040271	FBrf0213052	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0213052	dlp	Sulf1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041604	FBgn0044028	FBrf0180125	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0180125	dlp	Notum	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041604	FBgn0263930	FBrf0187459	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0187459	dlp	dally	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041605	FBgn0024179	FBrf0230210	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0230210	cpx	wit	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041605	FBgn0028400	FBrf0230210	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0230210	cpx	Syt4	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041723	FBgn0005672	FBrf0213387	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0213387	rho-5	spi	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041723	FBgn0003731	FBrf0213387	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0213387	rho-5	Egfr	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041775	FBgn0021875	FBrf0230996	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0230996	tral	Zfrp8	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041775	FBgn0028734	FBrf0193409	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0193409	tral	Fmr1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041781	FBgn0243516	FBrf0212349	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0212349	SCAR	Vrp1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041781	FBgn0024273	FBrf0204821	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0204821	SCAR	WASp	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041781	FBgn0024277	FBrf0234657	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0234657	SCAR	trio	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041781	FBgn0044826	FBrf0219579	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0219579	SCAR	Pak3	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041781	FBgn0020510	FBrf0234657	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0234657	SCAR	Abi	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0283712	FBrf0184160	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184160	Pax	LIMK1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0011726	FBrf0184160	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184160	Pax	tsr	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0002789	FBrf0211535	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0211535	Pax	Mp20	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0260945	FBrf0203068	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0203068	Pax	Atg1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0000546	FBrf0203068	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0203068	Pax	EcR	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0004101	FBrf0184160	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184160	Pax	bs	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0003870	FBrf0221577	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0221577	Pax	ttk	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0004876	FBrf0184160	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184160	Pax	cdi	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0041789	FBgn0029157	FBrf0184160	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0184160	Pax	ssh	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0042085	FBgn0039227	FBrf0205136	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0205136	Bap170	polybromo	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0042693	FBgn0003371	FBrf0225402	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0225402	wrd	sgg	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0042693	FBgn0046704	FBrf0225402	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0225402	wrd	Liprin-α	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0042693	FBgn0039883	FBrf0225402	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0225402	wrd	RhoGAP100F	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0042693	FBgn0283472	FBrf0210726	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0210726	wrd	S6k	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0043010	FBgn0036896	FBrf0205388	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0205388	Fsn	wnd	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0043010	FBgn0283442	FBrf0210170	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0210170	Fsn	vas	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0013343	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	Syx1A	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0030366	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	Usp7	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0030141	"FBrf0216574, FBrf0219559"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0216574, FBrf0219559"	bchs	Gga	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0010602	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	lwr	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0015790	"FBrf0201586, FBrf0195140"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0201586, FBrf0195140"	bchs	Rab11	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0003884	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	αTub84B	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0044452	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	Atg2	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0260945	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	Atg1	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0264922	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	smt3	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0086676	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	spin	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0011217	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	eff	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0000247	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	ca	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0043362	FBgn0000257	FBrf0201586	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0201586	bchs	car	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086677	FBgn0003256	FBrf0237050	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0237050	jeb	rl	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0086677	FBgn0283542	FBrf0173097	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0173097	jeb	Alk::Hsap\NMP1	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0086677	FBgn0003205	FBrf0173097	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0173097	jeb	Ras85D	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0086679	FBgn0001087	FBrf0192474	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0192474	p	g	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086679	FBgn0003996	FBrf0147069	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0147069	p	w	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086679	FBgn0003008	FBrf0192474	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0192474	p	or	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086679	FBgn0002567	FBrf0192474	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0192474	p	Rab32	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086680	FBgn0000411	FBrf0104903	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0104903	vvl	D	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086680	FBgn0003896	"FBrf0180170, FBrf0180170"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0180170, FBrf0180170"	vvl	tup	suppressible	psi-mi:MI0208(genetic interaction)
FBgn0086680	FBgn0003896	"FBrf0180170, FBrf0180170"	29-Aug-18	DroID_v2018_08	"http://flybase.org/reports/FBrf0180170, FBrf0180170"	vvl	tup	enhanceable	psi-mi:MI0208(genetic interaction)
FBgn0086680	FBgn0002023	FBrf0180170	29-Aug-18	DroID_v2018_08	http://flybase.org/reports/FBrf0180170	vvl	Lim3	enhanceable	psi-mi:MI0208(genetic interaction)
